"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00027502","1951-01","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","20","","","","19510115",",,0","19510131","+,,0","19510131","+,,0","","","19510131","+,,0","19510127",",,0","-47.2",",0,15,","229",",,0,31,+","0",",T,0,31,+","0.0",",T,0,31,+","-13.9",",0,27,","5854.3","0","1597.1",",0","0.0",",T,,0","","","","","","","0",",T,,0","-33.19",",0","-29.04",",,,0","-37.34",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-02","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","28",",0","0",",0","28",",0","28",",0","28",",0","0",",0","0",",0","9","","","","19510220",",,0","19510226",",,0","19510226",",,0","","","19510226",",,0","19510226",",,0","-47.2",",0,20,","254",",,0,26,","20",",,0,26,","2.0",",,0,26,","-10.0",",0,26,","7205.8","0","1351.5",",0","2.6",",,,0","","","","","","","26",",,,0","-29.94",",0","-26.06",",,,0","-33.81",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-03","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0","1,0","2",",0","0",",0","0",",0","31",",0","0",",0","30","1,0","30","1,0","31",",0","0",",0","0",",0","7","","","","19510304",",1,0","19510331","+,,0","19510327",",,0","","","19510327",",,0","19510310",",,0","-40.0","1,0,04,","254",",,0,31,+","5",",,0,27,","0.5",",,0,27,","-17.2",",0,10,","8547.9","0","1342.1",",0","0.8",",,,0","","","","","","","8",",,,0","-26.53","1,0","-23.61",",,,0","-29.44","1,,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-04","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","30",",0","0",",0","20",",0","30",",0","29",",0","0",",0","0",",0","10","","","","19510405",",,0","19510430","+,,0","19510416",",,0","","","19510416",",,0","19510417",",,0","-26.7",",0,05,","305",",,0,30,+","23",",,0,16,","2.3",",,0,16,","1.7",",0,17,","9575.1","0","1027.2",",0","5.6",",,,0","","","","","","","41",",,,0","-15.91",",0","-12.84",",,,0","-18.98",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-05","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","31",",0","0",",0","0",",0","31",",0","29",",0","0",",0","0",",0","13","","","","19510524","+,,0","19510506","+,,0","19510514",",,0","","","19510514",",,0","19510507","+,,0","-13.3",",0,24,+","305",",,0,06,+","3",",,0,14,","0.3",",,0,14,","1.1",",0,07,+","10370.6","0","795.5",",0","0.3",",,,0","","","","","","","3",",,,0","-7.33",",0","-4.78",",,,0","-9.87",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-06","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","16",",0","0",",0","0",",0","25",",0","7",",0","0",",0","0",",0","21","","","","19510602",",,0","19510602","+,,0","19510624","+,,0","","","19510620",",,0","19510626",",,0","-5.6",",0,02,","152",",,0,02,+","0",",T,0,24,+","1.0",",,0,20,","16.7",",0,26,","10888.6","0","518.0",",0","1.3",",,,0","","","","","","","0",",T,,0","1.07",",0","3.86",",,,0","-1.72",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-07","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","15",",0","4",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","1",",0","0",",0","24","","","","19510702",",,0","19510731","+,,0","19510731","+,,0","","","19510725",",,0","19510715",",,0","-1.7",",0,02,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,25,","22.2",",0,15,","363.0","0","363.0",",0","40.9",",,,0","","","","","","","0",",,,0","6.62",",0","10.15",",,,0","3.09",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-08","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","20",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20","","","","19510828","+,,0","19510831","+,,0","19510828","+,,0","","","19510823",",,0","19510806",",,0","1.1",",0,28,+","0",",,0,31,+","0",",T,0,28,+","9.4",",,0,23,","19.4",",0,06,","728.4","0","365.4",",0","31.8",",,,0","","","","","","","0",",T,,0","6.55",",0","9.23",",,,0","3.86",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-09","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","15",",0","2",",0","0",",0","0",",0","0",",0","0",",0","19",",0","11",",0","0",",0","0",",0","16","","","","19510930","+,,0","19510930","+,,0","19510917","+,,0","","","19510905",",,0","19510911","+,,0","-4.4",",0,30,+","0",",T,0,30,+","8",",,0,17,+","2.8",",,0,05,","3.9",",0,11,+","1270.1","0","541.7",",0","14.2",",,,0","","","","","","","33",",,,0","0.28",",0","1.28",",,,0","-0.73",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-10","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","3",",0","0",",0","28",",0","5",",0","1",",0","31",",0","26",",0","0",",0","0",",0","15","","","","19511029",",,0","19511015","+,,0","19511010",",,0","","","19511010",",,0","19511018",",,0","-20.6",",0,29,","229",",,0,15,+","46",",,0,10,","4.1",",,0,10,","1.7",",0,18,","2000.8","0","730.7",",0","20.1",",,,0","","","","","","","223",",,,0","-5.24",",0","-2.29",",,,0","-8.18",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-11","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","1",",0","0",",0","30",",0","1",",0","10",",0","30",",0","29",",0","0",",0","0",",0","13","","","","19511130",",,0","19511130","+,,0","19511123",",,0","","","19511106",",,0","19511104",",,0","-26.7",",0,30,","356",",,0,30,+","36",",,0,23,","2.5",",,0,06,","0.6",",0,04,","2896.6","0","895.8",",0","11.8",",,,0","","","","","","","178",",,,0","-11.53",",0","-7.81",",,,0","-15.24",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1951-12","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","31",",0","2",",0","26",",0","31",",0","31",",0","0",",0","0",",0","8","","","","19511204",",,0","19511231","+,,0","19511230","+,,0","","","19511226",",,0","19511227","+,,0","-39.4",",0,04,","356",",,0,31,+","30",",,0,30,+","3.6",",,0,26,","-1.7",",0,27,+","4146.0","0","1249.4",",0","8.1",",,,0","","","","","","","90",",,,0","-21.97",",0","-17.45",",,,0","-26.49",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-01","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","31",",0","1",",0","29",",0","31",",0","31",",0","0",",0","0",",0","11","","","","19520110",",,0","19520101",",,0","19520114",",,0","","","19520114",",,0","19520113",",,0","-43.9",",0,10,","356",",,0,01,","28",",,0,14,","2.8",",,0,14,","-6.7",",0,13,","5531.8","0","1385.8",",0","4.2",",,,0","","","","","","","44",",,,0","-26.37",",0","-22.67",",,,0","-30.07",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-02","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","29",",0","0",",0","29",",0","29",",0","29",",0","0",",0","0",",0","4","","","","19520217",",,0","19520229","+,,0","19520211",",,0","","","19520211",",,0","19520202","+,,0","-37.8",",0,17,","229",",,0,29,+","8",",,0,11,","0.8",",,0,11,","-18.9",",0,02,+","6929.7","0","1397.9",",0","1.4",",,,0","","","","","","","16",",,,0","-29.87",",0","-27.21",",,,0","-32.52",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-03","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","3","","","","19520306",",,0","19520331","+,,0","19520330","+,,0","","","19520330",",,0","19520330",",,0","-37.2",",0,06,","254",",,0,31,+","10",",,0,30,+","1.0",",,0,30,","-13.9",",0,30,","8326.3","0","1396.6",",0","2.3",",,,0","","","","","","","28",",,,0","-26.72",",0","-23.56",",,,0","-29.87",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-04","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","30",",0","0",",0","23",",0","30",",0","30",",0","0",",0","0",",0","8","","","","19520415",",,0","19520430","+,,0","19520423",",,0","","","19520423",",,0","19520430",",,0","-32.8",",0,15,","254",",,0,30,+","8",",,0,23,","0.8",",,0,23,","-2.8",",0,30,","9493.6","0","1167.3",",0","2.1",",,,0","","","","","","","21",",,,0","-20.58",",0","-16.36",",,,0","-24.80",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-05","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","31",",0","0",",0","9",",0","31",",0","31",",0","0",",0","0",",0","19","","","","19520503",",,0","19520518","+,,0","19520515",",,0","","","19520515",",,0","19520529","+,,0","-23.3",",0,03,","279",",,0,18,+","13",",,0,15,","1.3",",,0,15,","-2.2",",0,29,+","10349.4","0","855.8",",0","3.9",",,,0","","","","","","","42",",,,0","-9.27",",0","-5.95",",,,0","-12.60",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-06","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","15",",0","0",",0","0",",0","30",",0","8",",0","0",",0","0",",0","23","","","","19520605",",,0","19520604","+,,0","19520622","+,,0","","","19520622",",,0","19520613","+,,0","-6.1",",0,05,","178",",,0,04,+","0",",T,0,22,+","7.4",",,0,22,","4.4",",0,13,+","10908.2","0","558.8",",0","9.0",",,,0","","","","","","","0",",T,,0","-0.29",",0","1.46",",,,0","-2.05",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-07","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","15","","","","19520723",",,0","19520708","+,,0","19520729",",,0","","","19520710",",,0","19520711","+,,0","-2.2",",0,23,","0",",T,0,08,+","3",",,0,29,","7.6",",,0,10,","17.2",",0,11,+","416.6","0","416.6",",0","36.0",",,,0","","","","","","","3",",,,0","4.89",",0","8.39",",,,0","1.39",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-08","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","21","","","","19520831","+,,0","19520831","+,,0","19520831","+,,0","","","19520813",",,0","19520808",",,0","-2.2",",0,31,+","0",",,0,31,+","0",",T,0,31,+","7.6",",,0,13,","17.8",",0,08,","872.6","0","456.0",",0","29.2",",,,0","","","","","","","0",",T,,0","3.62",",0","6.36",",,,0","0.88",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-09","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","16",",0","0",",0","0",",0","13","","","","19520930",",,0","19520930","+,,0","19520908",",,0","","","19520908","+,,0","19520920",",,0","-8.9",",0,30,","0",",T,0,30,+","10",",,0,08,","0.8",",,0,08,+","4.4",",0,20,","1473.6","0","601.0",",0","3.3",",,,0","","","","","","","33",",,,0","-1.70",",0","-0.40",",,,0","-3.00",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-10","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","0",",0","0",",0","15",",0","0",",0","4",",0","31",",0","29",",0","0",",0","0",",0","18","","","","19521030",",,0","19521023","+,,0","19521020",",,0","","","19521020",",,0","19521005",",,0","-20.6",",0,30,","76",",,0,23,+","18",",,0,20,","1.8",",,0,20,","3.3",",0,05,","2300.2","0","826.6",",0","4.8",",,,0","","","","","","","62",",,,0","-8.33",",0","-5.59",",,,0","-11.08",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-11","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","30",",0","0",",0","16",",0","30",",0","30",",0","0",",0","0",",0","20","","","","19521130","+,,0","19521130","+,,0","19521111",",,0","","","19521111",",,0","19521124",",,0","-22.2",",0,30,+","127",",,0,30,+","23",",,0,11,","2.0",",,0,11,","-1.1",",0,24,","3299.7","0","999.5",",0","4.9",",,,0","","","","","","","59",",,,0","-14.99",",0","-12.36",",,,0","-17.61",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1952-12","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","16","","","","19521204",",,0","19521231","+,,0","19521215","+,,0","","","19521214","+,,0","19521209",",,0","-35.0",",0,04,","127",",,0,31,+","8",",,0,15,+","0.5",",,0,14,+","-15.6",",0,09,","4597.6","0","1297.9",",0","2.1",",,,0","","","","","","","34",",,,0","-23.53",",0","-21.21",",,,0","-25.86",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-01","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","31",",0","0",",0","30",",0","31",",0","31",",0","0",",0","0",",0","3","","","","19530122",",,0","19530131","+,,0","19530110",",,0","","","19530110",",,0","19530110","+,,0","-41.1",",0,22,","152",",,0,31,+","8",",,0,10,","0.5",",,0,10,","-14.4",",0,10,+","6004.9","0","1407.3",",0","0.5",",,,0","","","","","","","8",",,,0","-27.06",",0","-23.72",",,,0","-30.41",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-02","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","0",",0","0",",0","28",",0","0",",0","28",",0","28",",0","28",",0","0",",0","0",",0","6","","","","19530222",",,0","19530228","+,,0","19530204",",,0","","","19530204",",,0","19530216",",,0","-41.7",",0,22,","178",",,0,28,+","20",",,0,04,","1.0",",,0,04,","-18.3",",0,16,","7339.4","0","1334.5",",0","5.0",",,,0","","","","","","","101",",,,0","-29.33",",0","-26.68",",,,0","-31.98",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-03","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0","2,0","2",",0","0",",0","0",",0","31",",0","0",",0","30","1,0","30","1,0","30","1,0","0","1,0","0","1,0","4","","","","19530306","+,1,0","19530331","+,,0","19530303",",,0","","","19530303",",,0","19530313",",1,0","-40.0","1,0,06,+","178",",,0,31,+","15",",,0,03,","0.5",",,0,03,","-15.6","1,0,13,","8653.0","0","1313.6","1,0","0.8",",,,0","","","","","","","31",",,,0","-26.88","2,0","-23.31","1,,,0","-30.45","1,,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-04","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","30",",0","2",",0","21",",0","30",",0","30",",0","0",",0","0",",0","11","","","","19530407",",,0","19530423","+,,0","19530404",",,0","","","19530404",",,0","19530411","+,,0","-33.9",",0,07,","229",",,0,23,+","41",",,0,04,","1.0",",,0,04,","-3.9",",0,11,+","9695.2","0","1042.2",",0","1.6",",,,0","","","","","","","89",",,,0","-16.41",",0","-12.08",",,,0","-20.74",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-05","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","31",",0","0",",0","1",",0","31",",0","28",",0","0",",0","0",",0","19","","","","19530503",",,0","19530522","+,,0","19530511",",,0","","","19530511",",,0","19530517",",,0","-18.3",",0,03,","178",",,0,22,+","23",",,0,11,","0.8",",,0,11,","1.7",",0,17,","10468.8","0","773.6",",0","1.7",",,,0","","","","","","","62",",,,0","-6.62",",0","-3.70",",,,0","-9.55",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-06","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","15",",0","0",",0","0",",0","27",",0","0",",0","0",",0","0",",0","23","","","","19530609",",,0","19530609","+,,0","19530605",",,0","","","19530624","+,,0","19530626",",,0","-3.3",",0,09,","51",",,0,09,+","3",",,0,05,","0.8",",,0,24,+","10.6",",0,26,","10977.0","0","508.2",",0","2.7",",,,0","","","","","","","3",",,,0","1.39",",0","3.80",",,,0","-1.01",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-07","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","0",",0","0",",0","22","","","","19530726",",,0","19530707",",,0","19530714","+,,0","","","19530702",",,0","19530730","+,,0","-2.8",",0,26,","0",",T,0,07,","0",",T,0,14,+","3.3",",,0,02,","19.4",",0,30,+","465.5","0","465.5",",0","7.6",",,,0","","","","","","","0",",T,,0","3.32",",0","6.65",",,,0","-0.02",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-08","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","0",",0","0",",0","22","","","","19530815",",,0","19530830","+,,0","19530815","+,,0","1","","19530802",",,0","19530805","+,,0","-4.4",",0,15,","0",",T,0,30,+","10",",,0,15,+","9.7",",,0,02,","12.8",",0,05,+","992.6","0","527.1",",0","23.0",",,,0","","","","","","","20",",,,0","1.33",",0","3.61",",,,0","-0.95",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-09","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","0",",0","0",",0","3",",0","0",",0","0",",0","25",",0","15",",0","0",",0","0",",0","20","","","","19530930",",,0","19530930",",,0","19530929",",,0","","","19530929",",,0","19530923",",,0","-6.7",",0,30,","51",",,0,30,","18",",,0,29,","1.8",",,0,29,","10.6",",0,23,","1564.9","0","572.3",",0","7.6",",,,0","","","","","","","62",",,,0","-0.74",",0","1.24",",,,0","-2.73",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-10","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","1",",0","0",",0","31",",0","1",",0","12",",0","31",",0","31",",0","0",",0","0",",0","18","","","","19531030","+,,0","19531031","+,,X","19531012",",,0","","","19531012",",,0","19531011","+,,0","-26.1",",0,30,+","102",",,X,31,+","25",",,0,12,","2.5",",,0,12,","-2.8",",0,11,+","2534.0","0","969.1",",0","8.0",",,,0","","","","","","","82",",,,0","-12.93",",0","-10.29",",,,0","-15.56",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-11","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","14",",0","0",",0","0",",0","30",",0","0",",0","23",",0","30",",0","30",",0","0",",0","0",",0","17","","","","19531106",",,0","19531130","+,,0","19531103",",,0","","","19531103",",,0","19531109",",,0","-33.9",",0,06,","229",",,0,30,+","18",",,0,03,","1.8",",,0,03,","-2.2",",0,09,","3636.6","0","1102.6",",0","11.1",",,,0","","","","","","","115",",,,0","-18.42",",0","-14.17",",,,0","-22.67",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1953-12","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","14","","","","19531231","+,,0","19531231","+,,0","19531223","+,,0","","","19531223","+,,0","19531203",",,0","-37.2",",0,31,+","254",",,0,31,+","5",",,0,23,+","0.5",",,0,23,+","-18.9",",0,03,","5048.3","0","1411.7",",0","2.2",",,,0","","","","","","","22",",,,0","-27.21",",0","-24.38",",,,0","-30.03",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00027502","1954-01","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","2",",0","0",",0","31",",0","2",",0","30",",0","31",",0","31",",0","0",",0","0",",0","7","","","","19540111",",,0","19540131","+,,0","19540118",",,0","","","19540118",",,0","19540120","+,,0","-44.4",",0,11,","356",",,0,31,+","41",",,0,18,","4.1",",,0,18,","-5.0",",0,20,+","6458.4","0","1410.1",",0","12.1",",,,0","","","","","","","118",",,,0","-27.15",",0","-22.21",",,,0","-32.10",",,,0","","","","","","","","","","","","","","","","","","","",""
